year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,6,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal",30.0,10.0,2.54,0.17,4.53,0.0,2.77,1.0,0.0,778.0,297.0,6.0,333.0,0.0,142.0
2023,6,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",315.0,112.0,36.54,4.82,40.29,2.24,28.11,13.0,0.0,8306.0,3375.0,313.0,2433.0,67.0,2118.0
2023,6,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",59.0,31.0,6.04,7.1,8.28,2.35,7.23,5.0,0.0,2718.0,391.0,815.0,611.0,136.0,765.0
2023,6,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",60.0,17.0,8.25,0.0,3.73,0.0,5.02,0.0,0.0,840.0,472.0,0.0,117.0,0.0,251.0
2023,6,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",547.0,183.0,72.72,14.51,44.63,4.66,46.49,13.0,5.0,17733.0,6977.0,1395.0,3512.0,151.0,5698.0
2023,6,NK,Spirit Air Lines,CHS,"Charleston, SC: Charleston AFB/International",90.0,19.0,4.13,2.95,6.2,0.0,5.72,6.0,0.0,1660.0,234.0,162.0,779.0,0.0,485.0
2023,6,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",263.0,102.0,25.41,15.12,38.84,0.79,21.85,6.0,1.0,9351.0,2072.0,1825.0,2822.0,42.0,2590.0
2023,6,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",381.0,124.0,31.29,11.25,57.58,3.09,20.79,15.0,0.0,9345.0,2554.0,1277.0,3434.0,137.0,1943.0
2023,6,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",154.0,70.0,18.41,7.06,27.04,2.78,14.72,6.0,0.0,4748.0,1272.0,661.0,1654.0,80.0,1081.0
2023,6,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",90.0,37.0,8.35,2.57,15.43,1.11,9.54,2.0,1.0,3792.0,1038.0,438.0,1183.0,37.0,1096.0
2023,6,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",916.0,374.0,81.39,21.29,182.88,4.15,84.29,20.0,6.0,31022.0,7517.0,1867.0,11589.0,158.0,9891.0
2023,6,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",758.0,271.0,77.29,15.35,80.2,3.26,94.89,25.0,0.0,21825.0,5874.0,1948.0,4933.0,187.0,8883.0
2023,6,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",734.0,284.0,77.02,9.4,148.0,2.72,46.86,44.0,6.0,23481.0,6397.0,920.0,12099.0,115.0,3950.0
2023,6,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1694.0,634.0,149.85,18.52,246.7,3.47,215.46,63.0,22.0,56534.0,13874.0,1452.0,19008.0,189.0,22011.0
2023,6,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",673.0,275.0,73.46,17.04,106.63,2.33,75.53,14.0,3.0,24981.0,7445.0,1562.0,6771.0,135.0,9068.0
2023,6,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",120.0,46.0,16.4,5.03,16.33,0.0,8.23,10.0,0.0,2940.0,900.0,265.0,1150.0,0.0,625.0
2023,6,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",2220.0,767.0,206.91,22.55,271.96,7.15,258.43,43.0,0.0,59341.0,15793.0,1642.0,17125.0,284.0,24497.0
2023,6,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",1093.0,440.0,143.96,17.57,192.09,3.02,83.37,35.0,1.0,33243.0,12178.0,1125.0,11321.0,264.0,8355.0
2023,6,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",58.0,19.0,6.84,1.0,8.0,0.0,3.16,2.0,0.0,1745.0,566.0,61.0,668.0,0.0,450.0
2023,6,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",422.0,140.0,48.6,13.92,56.41,1.64,19.42,26.0,3.0,10546.0,3648.0,1170.0,4131.0,45.0,1552.0
2023,6,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",113.0,44.0,10.11,5.78,15.37,0.0,12.74,1.0,0.0,4155.0,1156.0,665.0,1037.0,0.0,1297.0
2023,6,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",2476.0,1001.0,238.71,19.41,466.82,7.46,268.61,126.0,33.0,93683.0,24401.0,1872.0,37519.0,413.0,29478.0
2023,6,NK,Spirit Air Lines,MEM,"Memphis, TN: Memphis International",84.0,28.0,14.5,1.42,7.2,0.0,4.88,6.0,0.0,2540.0,1433.0,119.0,509.0,0.0,479.0
2023,6,NK,Spirit Air Lines,MHT,"Manchester, NH: Manchester Boston Regional",43.0,21.0,6.32,3.0,6.22,0.0,5.46,1.0,0.0,1518.0,547.0,274.0,428.0,0.0,269.0
2023,6,NK,Spirit Air Lines,MIA,"Miami, FL: Miami International",598.0,224.0,45.81,3.24,105.07,1.44,68.44,23.0,8.0,19242.0,4086.0,304.0,7074.0,275.0,7503.0
2023,6,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International",59.0,22.0,9.77,2.71,5.52,0.0,4.0,3.0,0.0,2043.0,655.0,257.0,545.0,0.0,586.0
2023,6,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",120.0,24.0,8.59,1.82,7.48,0.21,5.89,1.0,0.0,1890.0,921.0,88.0,248.0,6.0,627.0
2023,6,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",300.0,120.0,38.19,9.71,35.06,2.89,34.15,6.0,0.0,8906.0,3281.0,775.0,1800.0,220.0,2830.0
2023,6,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",422.0,102.0,32.05,3.73,25.71,0.0,40.51,12.0,0.0,9178.0,3272.0,578.0,1873.0,0.0,3455.0
2023,6,NK,Spirit Air Lines,OAK,"Oakland, CA: Metro Oakland International",253.0,76.0,23.47,1.13,22.52,0.0,28.88,3.0,0.0,5458.0,1759.0,43.0,1280.0,0.0,2376.0
2023,6,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",647.0,251.0,66.64,16.0,95.07,1.59,71.7,15.0,0.0,20333.0,4529.0,1506.0,6994.0,58.0,7246.0
2023,6,NK,Spirit Air Lines,ORF,"Norfolk, VA: Norfolk International",60.0,14.0,5.38,2.17,3.87,0.0,2.58,3.0,0.0,1234.0,455.0,174.0,285.0,0.0,320.0
2023,6,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",30.0,5.0,2.27,0.0,1.73,0.0,1.0,2.0,0.0,168.0,84.0,0.0,36.0,0.0,48.0
2023,6,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",80.0,31.0,12.57,0.64,12.09,0.0,5.7,2.0,0.0,1839.0,864.0,28.0,568.0,0.0,379.0
2023,6,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",512.0,196.0,42.08,12.24,84.88,3.19,53.61,11.0,1.0,15926.0,3827.0,1290.0,6103.0,129.0,4577.0
2023,6,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",120.0,57.0,10.7,3.23,26.74,1.1,15.23,5.0,0.0,3981.0,1405.0,170.0,1152.0,31.0,1223.0
2023,6,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",210.0,76.0,25.49,6.58,25.26,2.14,16.53,14.0,0.0,5568.0,2046.0,721.0,1700.0,63.0,1038.0
2023,6,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",60.0,19.0,5.66,0.59,7.7,0.0,5.05,5.0,0.0,1358.0,590.0,38.0,384.0,0.0,346.0
2023,6,NK,Spirit Air Lines,PSE,"Ponce, PR: Mercedita",30.0,13.0,5.26,0.44,4.75,0.55,2.0,0.0,0.0,761.0,368.0,37.0,281.0,11.0,64.0
2023,6,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",60.0,26.0,6.77,3.77,7.32,3.97,4.17,4.0,0.0,1761.0,465.0,308.0,464.0,144.0,380.0
2023,6,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",90.0,43.0,7.02,4.36,19.42,0.0,12.21,0.0,0.0,4365.0,655.0,333.0,1875.0,0.0,1502.0
2023,6,NK,Spirit Air Lines,RNO,"Reno, NV: Reno/Tahoe International",60.0,7.0,1.56,0.0,2.96,0.0,2.48,4.0,0.0,553.0,68.0,0.0,206.0,0.0,279.0
2023,6,NK,Spirit Air Lines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",47.0,9.0,0.52,0.0,5.48,0.0,3.0,2.0,0.0,483.0,13.0,0.0,244.0,0.0,226.0
2023,6,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",90.0,22.0,5.79,0.96,6.9,0.0,8.34,1.0,0.0,1467.0,338.0,80.0,338.0,0.0,711.0
2023,6,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",134.0,40.0,8.99,0.02,15.3,0.0,15.7,3.0,0.0,2538.0,459.0,3.0,792.0,0.0,1284.0
2023,6,NK,Spirit Air Lines,SAT,"San Antonio, TX: San Antonio International",136.0,47.0,18.51,4.82,9.75,1.0,12.91,2.0,0.0,3989.0,1237.0,428.0,489.0,17.0,1818.0
2023,6,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",120.0,51.0,16.86,4.36,14.0,0.06,15.72,3.0,1.0,4210.0,1200.0,469.0,1153.0,8.0,1380.0
2023,6,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",80.0,30.0,8.78,0.65,13.23,0.0,7.34,1.0,0.0,1951.0,568.0,14.0,501.0,0.0,868.0
2023,6,NK,Spirit Air Lines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",96.0,29.0,6.32,0.0,6.39,0.67,15.61,1.0,0.0,2087.0,282.0,0.0,528.0,37.0,1240.0
2023,6,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",565.0,302.0,95.22,18.64,107.49,3.8,76.85,29.0,0.0,25730.0,6704.0,2291.0,8305.0,156.0,8274.0
2023,6,NK,Spirit Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International",120.0,50.0,12.98,3.11,19.81,0.0,14.09,1.0,1.0,3322.0,905.0,313.0,852.0,0.0,1252.0
2023,6,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",104.0,34.0,11.89,1.76,10.61,0.0,9.74,1.0,0.0,2038.0,509.0,81.0,524.0,0.0,924.0
2023,6,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",120.0,27.0,7.31,0.0,7.39,0.0,12.3,1.0,1.0,1715.0,575.0,0.0,207.0,0.0,933.0
2023,6,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",60.0,20.0,8.56,0.96,5.77,0.99,3.72,4.0,0.0,1456.0,727.0,49.0,313.0,116.0,251.0
2023,6,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",60.0,29.0,7.49,4.45,7.74,1.72,7.6,1.0,0.0,2777.0,986.0,420.0,465.0,72.0,834.0
2023,6,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",30.0,12.0,4.0,1.0,5.57,0.0,1.43,0.0,0.0,913.0,481.0,85.0,135.0,0.0,212.0
2023,6,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",347.0,135.0,40.39,5.25,56.23,1.66,31.47,4.0,1.0,10759.0,2772.0,418.0,3983.0,172.0,3414.0
2023,5,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.0,7.0,1.45,0.0,3.69,0.0,1.86,0.0,0.0,467.0,40.0,0.0,164.0,0.0,263.0
2023,5,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",229.0,51.0,12.09,3.6,23.06,0.17,12.08,0.0,1.0,2943.0,693.0,306.0,1109.0,16.0,819.0
2023,5,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1221.0,330.0,97.24,9.41,140.53,5.33,77.49,5.0,0.0,18721.0,6002.0,851.0,6561.0,234.0,5073.0
2023,5,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",247.0,47.0,18.0,1.36,19.84,0.91,6.9,2.0,0.0,1984.0,777.0,59.0,723.0,47.0,378.0
2023,5,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",93.0,21.0,4.01,0.86,12.12,0.0,4.01,0.0,0.0,1735.0,218.0,83.0,838.0,0.0,596.0
2023,5,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",298.0,54.0,23.28,2.27,15.44,0.84,12.17,3.0,2.0,4178.0,2283.0,178.0,729.0,63.0,925.0
2023,5,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal",31.0,18.0,6.95,0.35,7.52,0.0,3.18,1.0,0.0,1629.0,863.0,33.0,317.0,0.0,416.0
2023,5,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",316.0,64.0,19.36,3.48,24.99,1.86,14.31,4.0,0.0,3678.0,1066.0,280.0,856.0,48.0,1428.0
2023,5,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",62.0,30.0,12.86,5.41,5.79,0.0,5.94,1.0,0.0,1799.0,682.0,408.0,310.0,0.0,399.0
2023,5,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",66.0,20.0,3.51,0.0,12.3,0.0,4.19,0.0,1.0,811.0,172.0,0.0,506.0,0.0,133.0
2023,5,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",590.0,136.0,50.1,8.36,39.92,1.8,35.82,1.0,0.0,7958.0,2659.0,513.0,2336.0,77.0,2373.0
2023,5,NK,Spirit Air Lines,CHS,"Charleston, SC: Charleston AFB/International",93.0,13.0,1.46,0.28,6.52,0.0,4.74,0.0,0.0,949.0,88.0,22.0,534.0,0.0,305.0
2023,5,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",252.0,73.0,23.39,5.38,24.25,4.15,15.83,0.0,0.0,5411.0,1675.0,379.0,1605.0,188.0,1564.0
2023,5,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",348.0,83.0,30.04,3.17,30.55,1.42,17.82,5.0,0.0,4659.0,1472.0,345.0,1768.0,74.0,1000.0
2023,5,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",158.0,50.0,17.75,2.87,19.36,1.0,9.02,1.0,0.0,2929.0,1010.0,91.0,939.0,22.0,867.0
2023,5,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",104.0,22.0,6.74,2.67,7.62,0.89,4.08,0.0,0.0,1068.0,219.0,264.0,273.0,29.0,283.0
2023,5,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",931.0,245.0,65.53,9.45,111.24,3.78,55.01,7.0,4.0,15465.0,3525.0,806.0,5622.0,117.0,5395.0
2023,5,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",902.0,185.0,64.89,10.65,46.94,4.85,57.68,1.0,0.0,12391.0,3918.0,867.0,2812.0,191.0,4603.0
2023,5,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",773.0,176.0,52.88,7.63,72.83,4.47,38.19,4.0,0.0,10713.0,3582.0,740.0,3552.0,142.0,2697.0
2023,5,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1825.0,428.0,119.49,12.93,165.23,5.45,124.9,19.0,8.0,27475.0,7630.0,1503.0,8699.0,140.0,9503.0
2023,5,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",689.0,205.0,58.99,10.5,95.22,2.29,38.01,2.0,6.0,15966.0,4037.0,932.0,6559.0,115.0,4323.0
2023,5,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",130.0,29.0,8.02,1.5,10.08,1.59,7.81,1.0,0.0,2402.0,678.0,666.0,478.0,34.0,546.0
2023,5,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",2503.0,781.0,122.77,14.87,506.15,7.66,129.56,35.0,0.0,53374.0,7612.0,1997.0,32777.0,264.0,10724.0
2023,5,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",1131.0,260.0,87.48,9.24,108.99,3.69,50.6,3.0,0.0,17582.0,6420.0,576.0,5851.0,126.0,4609.0
2023,5,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",58.0,9.0,4.39,0.0,1.75,0.0,2.87,1.0,0.0,480.0,215.0,0.0,102.0,0.0,163.0
2023,5,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",461.0,76.0,28.13,6.47,25.45,0.47,15.49,4.0,0.0,4283.0,1424.0,410.0,1097.0,15.0,1337.0
2023,5,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",124.0,47.0,12.7,0.85,25.34,0.42,7.69,0.0,0.0,3629.0,1254.0,123.0,1665.0,25.0,562.0
2023,5,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",2640.0,703.0,182.75,7.03,297.72,6.9,208.61,24.0,17.0,47234.0,11811.0,583.0,16577.0,289.0,17974.0
2023,5,NK,Spirit Air Lines,MEM,"Memphis, TN: Memphis International",62.0,19.0,8.27,1.55,7.49,0.0,1.69,2.0,0.0,887.0,401.0,73.0,318.0,0.0,95.0
2023,5,NK,Spirit Air Lines,MHT,"Manchester, NH: Manchester Boston Regional",53.0,13.0,3.31,0.0,5.16,3.88,0.64,0.0,0.0,881.0,329.0,0.0,413.0,96.0,43.0
2023,5,NK,Spirit Air Lines,MIA,"Miami, FL: Miami International",619.0,151.0,35.91,3.7,75.67,1.55,34.17,2.0,8.0,9405.0,2328.0,370.0,3704.0,138.0,2865.0
2023,5,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International",61.0,26.0,4.03,0.05,14.58,0.46,6.88,0.0,0.0,1771.0,284.0,4.0,1043.0,16.0,424.0
2023,5,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",124.0,22.0,7.01,0.0,7.45,0.0,7.55,0.0,0.0,972.0,295.0,0.0,371.0,0.0,306.0
2023,5,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",325.0,84.0,26.39,6.33,31.25,0.08,19.95,3.0,1.0,5133.0,1577.0,544.0,1512.0,5.0,1495.0
2023,5,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",491.0,65.0,23.19,1.0,16.72,0.46,23.63,2.0,1.0,3741.0,1094.0,41.0,831.0,28.0,1747.0
2023,5,NK,Spirit Air Lines,OAK,"Oakland, CA: Metro Oakland International",272.0,54.0,13.96,1.68,30.0,0.16,8.21,4.0,0.0,4191.0,1561.0,64.0,2072.0,8.0,486.0
2023,5,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",709.0,223.0,60.15,5.31,91.07,4.6,61.87,1.0,2.0,14051.0,3534.0,538.0,4630.0,169.0,5180.0
2023,5,NK,Spirit Air Lines,ORF,"Norfolk, VA: Norfolk International",62.0,14.0,5.79,0.54,3.4,0.0,4.26,1.0,1.0,686.0,284.0,28.0,119.0,0.0,255.0
2023,5,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0
2023,5,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",97.0,24.0,6.6,0.55,11.8,0.0,5.04,2.0,0.0,1306.0,310.0,44.0,705.0,0.0,247.0
2023,5,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",531.0,137.0,49.87,4.49,43.83,2.15,36.67,5.0,0.0,9227.0,3104.0,279.0,2297.0,79.0,3468.0
2023,5,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",129.0,34.0,8.27,2.72,15.7,2.41,4.92,5.0,0.0,2007.0,416.0,283.0,911.0,58.0,339.0
2023,5,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",223.0,49.0,18.3,3.76,15.72,0.33,10.89,2.0,1.0,3629.0,1482.0,250.0,1180.0,13.0,704.0
2023,5,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",62.0,19.0,7.7,0.76,6.18,0.43,3.93,0.0,0.0,959.0,447.0,38.0,297.0,17.0,160.0
2023,5,NK,Spirit Air Lines,PSE,"Ponce, PR: Mercedita",31.0,9.0,3.11,0.0,4.61,1.0,0.28,0.0,0.0,234.0,92.0,0.0,120.0,17.0,5.0
2023,5,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",70.0,21.0,8.28,2.48,5.54,0.17,4.53,3.0,0.0,1019.0,336.0,159.0,282.0,3.0,239.0
2023,5,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",89.0,37.0,7.02,3.41,19.79,0.0,6.78,0.0,0.0,2260.0,656.0,274.0,1015.0,0.0,315.0
2023,5,NK,Spirit Air Lines,RNO,"Reno, NV: Reno/Tahoe International",62.0,17.0,2.39,0.49,13.18,0.0,0.94,3.0,0.0,758.0,104.0,15.0,609.0,0.0,30.0
2023,5,NK,Spirit Air Lines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",106.0,16.0,6.68,0.66,4.49,0.0,4.16,0.0,0.0,2033.0,1126.0,95.0,614.0,0.0,198.0
2023,5,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",130.0,35.0,6.22,0.0,24.72,0.0,4.07,2.0,0.0,1704.0,336.0,0.0,1166.0,0.0,202.0
2023,5,NK,Spirit Air Lines,SAT,"San Antonio, TX: San Antonio International",151.0,17.0,8.64,0.56,3.33,0.0,4.47,0.0,0.0,1250.0,661.0,57.0,152.0,0.0,380.0
2023,5,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",134.0,44.0,15.86,2.94,16.62,0.0,8.58,1.0,0.0,3223.0,883.0,218.0,1257.0,0.0,865.0
2023,5,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",96.0,21.0,3.83,0.6,14.83,0.15,1.6,0.0,0.0,1208.0,210.0,31.0,877.0,8.0,82.0
2023,5,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",533.0,142.0,52.3,14.46,44.65,3.75,26.84,1.0,0.0,9080.0,3975.0,1053.0,2119.0,144.0,1789.0
2023,5,NK,Spirit Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International",124.0,30.0,8.92,0.0,13.84,0.0,7.24,1.0,1.0,1677.0,561.0,0.0,643.0,0.0,473.0
2023,5,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",96.0,26.0,8.18,0.0,15.08,0.0,2.74,5.0,0.0,1989.0,577.0,0.0,1021.0,0.0,391.0
2023,5,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",124.0,13.0,4.73,0.04,5.97,0.0,2.26,1.0,0.0,559.0,272.0,1.0,223.0,0.0,63.0
2023,5,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",60.0,25.0,5.15,0.0,13.0,0.39,6.46,1.0,0.0,2048.0,493.0,0.0,1012.0,20.0,523.0
2023,5,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",62.0,12.0,6.11,0.92,1.95,0.88,2.14,0.0,1.0,758.0,331.0,111.0,116.0,24.0,176.0
2023,5,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",31.0,3.0,1.18,0.96,0.05,0.0,0.81,0.0,0.0,316.0,29.0,213.0,9.0,0.0,65.0
2023,5,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",401.0,93.0,31.97,1.64,40.24,0.0,19.15,1.0,0.0,5522.0,1499.0,297.0,2536.0,0.0,1190.0
2023,4,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0
2023,4,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",292.0,114.0,34.17,5.82,36.7,4.65,32.66,14.0,0.0,8268.0,2180.0,1297.0,1960.0,134.0,2697.0
2023,4,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1241.0,455.0,109.33,11.98,206.36,7.83,119.51,34.0,0.0,34163.0,8503.0,808.0,12994.0,497.0,11361.0
2023,4,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",239.0,78.0,25.51,3.48,32.94,1.83,14.25,8.0,0.0,5849.0,2420.0,190.0,2115.0,46.0,1078.0
2023,4,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",100.0,26.0,9.36,4.25,9.9,0.0,2.49,1.0,0.0,1605.0,544.0,365.0,473.0,0.0,223.0
2023,4,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",270.0,100.0,40.84,3.79,32.86,1.86,20.66,9.0,0.0,6865.0,2562.0,164.0,2216.0,74.0,1849.0
2023,4,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal",30.0,9.0,3.02,0.0,5.98,0.0,0.0,3.0,0.0,335.0,114.0,0.0,221.0,0.0,0.0
2023,4,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",508.0,190.0,46.68,6.51,84.73,3.07,49.01,20.0,0.0,14080.0,3723.0,544.0,5953.0,106.0,3754.0
2023,4,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",59.0,34.0,10.38,3.77,10.51,0.55,8.78,2.0,0.0,2004.0,490.0,313.0,582.0,31.0,588.0
2023,4,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",86.0,18.0,4.77,0.0,9.2,0.0,4.03,4.0,0.0,779.0,297.0,0.0,319.0,0.0,163.0
2023,4,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",549.0,196.0,73.39,9.2,64.79,3.22,45.4,18.0,1.0,15308.0,4978.0,808.0,4728.0,90.0,4704.0
2023,4,NK,Spirit Air Lines,CHS,"Charleston, SC: Charleston AFB/International",78.0,28.0,12.2,0.0,9.28,0.0,6.51,10.0,0.0,1834.0,963.0,0.0,506.0,0.0,365.0
